src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
203.221.42.137,10.128.0.4,6,49,1,6406,80,50,6.766395699,22.127074202,0x00000002,12,11,1,0,557,-557,0.0,50.63636363636363,22.080820083618164,50.63636363636363,0.0,5329,23
10.128.0.4,203.221.42.137,6,63,0,80,6406,0,0.000072500,22.127146702,0x00000012,13,11,2,0,557,-557,0.0,50.63636363636363,22.08484959602356,50.63636363636363,0.0,5330,24
203.221.42.137,10.128.0.4,6,49,1,6372,80,50,0.945266585,23.744809307,0x00000002,10,8,2,0,404,-404,0.0,50.5,23.75348973274231,50.5,0.0,5331,18
10.128.0.4,203.221.42.137,6,63,0,80,6372,0,0.000050908,23.744860215,0x00000012,11,8,3,0,404,-404,0.0,50.5,23.75632667541504,50.5,0.0,5332,19
203.221.42.137,10.128.0.4,6,49,1,6285,80,52,0.699105541,26.162214158,0x00000002,9,6,3,0,304,-304,0.0,50.666666666666664,26.130528211593628,50.666666666666664,0.0,5333,15
10.128.0.4,203.221.42.137,6,63,0,80,6285,0,0.000057027,26.162271185,0x00000012,10,6,4,0,304,-304,0.0,50.666666666666664,26.134423971176147,50.666666666666664,0.0,5334,16
203.221.42.137,10.128.0.4,6,49,1,6255,80,52,1.239708349,26.673018321,0x00000002,11,10,1,0,505,-505,0.0,50.5,26.672542810440063,50.5,0.0,5335,21
10.128.0.4,203.221.42.137,6,63,0,80,6255,0,0.000058539,26.673076860,0x00000012,12,10,2,0,505,-505,0.0,50.5,26.675347328186035,50.5,0.0,5336,22
203.221.42.137,10.128.0.4,6,49,1,6431,80,50,0.208874460,20.660379816,0x00000002,11,12,-1,0,606,-606,0.0,50.5,20.584049224853516,50.5,0.0,5337,23
10.128.0.4,203.221.42.137,6,63,0,80,6431,0,0.000037198,20.660417014,0x00000012,12,12,0,0,606,-606,0.0,50.5,20.587985515594482,50.5,0.0,5338,24
203.221.42.137,10.128.0.4,6,49,1,6380,80,50,4.699418620,23.432789984,0x00000002,10,9,1,0,454,-454,0.0,50.44444444444444,23.371583700180054,50.44444444444444,0.0,5339,19
10.128.0.4,203.221.42.137,6,63,0,80,6380,0,0.000038166,23.432828150,0x00000012,11,9,2,0,454,-454,0.0,50.44444444444444,23.374433994293213,50.44444444444444,0.0,5340,20
203.221.42.137,10.128.0.4,6,49,1,6227,80,50,1.028042003,27.122652608,0x00000002,12,13,-1,0,657,-657,0.0,50.53846153846154,27.144725561141968,50.53846153846154,0.0,5341,25
10.128.0.4,203.221.42.137,6,63,0,80,6227,0,0.000036191,27.122688799,0x00000012,13,13,0,0,657,-657,0.0,50.53846153846154,27.147520542144775,50.53846153846154,0.0,5342,26
203.221.42.137,10.128.0.4,6,49,1,6297,80,50,2.831475099,25.971185370,0x00000002,9,9,0,0,459,-459,0.0,51.0,25.917900562286377,51.0,0.0,5343,18
10.128.0.4,203.221.42.137,6,63,0,80,6297,0,0.000043099,25.971228469,0x00000012,10,9,1,0,459,-459,0.0,51.0,25.920889139175415,51.0,0.0,5344,19
203.221.42.137,10.128.0.4,6,49,1,6340,80,50,0.757561405,25.036075871,0x00000002,12,9,3,0,457,-457,0.0,50.77777777777778,24.94728946685791,50.77777777777778,0.0,5345,21
10.128.0.4,203.221.42.137,6,63,0,80,6340,0,0.000046255,25.036122126,0x00000012,13,9,4,0,457,-457,0.0,50.77777777777778,24.95007562637329,50.77777777777778,0.0,5346,22
10.128.0.4,203.221.42.137,6,63,0,80,6342,0,4.145723932,24.970372738,0x00000012,15,13,2,0,658,-658,0.0,50.61538461538461,24.915520906448364,50.61538461538461,0.0,5347,28
10.128.0.4,203.221.42.137,6,63,0,80,6228,0,8.153614516,27.138230667,0x00000012,12,8,4,0,405,-405,0.0,50.625,27.16142725944519,50.625,0.0,5348,20
10.128.0.4,203.221.42.137,6,63,0,80,6403,0,8.192016799,22.381581416,0x00000012,10,7,3,0,351,-351,0.0,50.142857142857146,22.28971791267395,50.142857142857146,0.0,5349,17
203.221.42.137,10.128.0.4,6,49,1,6382,80,50,4.248343641,23.380198664,0x00000002,13,12,1,0,607,-607,0.0,50.583333333333336,23.295018196105957,50.583333333333336,0.0,5350,25
10.128.0.4,203.221.42.137,6,63,0,80,6382,0,0.000032952,23.380231616,0x00000012,14,12,2,0,607,-607,0.0,50.583333333333336,23.298054695129395,50.583333333333336,0.0,5351,26
203.221.42.137,10.128.0.4,6,49,1,6251,80,52,3.246976639,26.818633966,0x00000002,10,9,1,0,454,-454,0.0,50.44444444444444,26.753921508789062,50.44444444444444,0.0,5352,19
10.128.0.4,203.221.42.137,6,63,0,80,6251,0,0.000047519,26.818681485,0x00000012,11,9,2,0,454,-454,0.0,50.44444444444444,26.756688594818115,50.44444444444444,0.0,5353,20
203.221.42.137,10.128.0.4,6,49,1,6268,80,52,0.614983654,26.590889591,0x00000002,14,13,1,0,666,-666,0.0,51.23076923076923,26.623831510543823,51.23076923076923,0.0,5354,27
10.128.0.4,203.221.42.137,6,63,0,80,6268,0,0.000058169,26.590947760,0x00000012,15,13,2,0,666,-666,0.0,51.23076923076923,26.627941370010376,51.23076923076923,0.0,5355,28
203.221.42.137,10.128.0.4,6,49,1,6419,80,50,3.888247262,21.635013393,0x00000002,11,10,1,0,503,-503,0.0,50.3,21.688699960708618,50.3,0.0,5356,21
10.128.0.4,203.221.42.137,6,63,0,80,6419,0,0.000074582,21.635087975,0x00000012,12,10,2,0,503,-503,0.0,50.3,21.691596031188965,50.3,0.0,5357,22
203.221.42.137,10.128.0.4,6,49,1,6446,80,51,1.685829137,19.043604492,0x00000002,8,8,0,0,404,-404,0.0,50.5,19.087421417236328,50.5,0.0,5358,16
10.128.0.4,203.221.42.137,6,63,0,80,6446,0,0.000055840,19.043660332,0x00000012,9,8,1,0,404,-404,0.0,50.5,19.09148073196411,50.5,0.0,5359,17
203.221.42.137,10.128.0.4,6,49,1,6254,80,52,6.964563143,26.830478049,0x00000002,13,14,-1,0,708,-708,0.0,50.57142857142857,26.87317156791687,50.57142857142857,0.0,5360,27
10.128.0.4,203.221.42.137,6,63,0,80,6254,0,0.000057966,26.830536015,0x00000012,14,14,0,0,708,-708,0.0,50.57142857142857,26.876019954681396,50.57142857142857,0.0,5361,28
203.221.42.137,10.128.0.4,6,49,1,6357,80,52,0.602112070,24.673848397,0x00000002,10,8,2,0,405,-405,0.0,50.625,24.715643644332886,50.625,0.0,5362,18
10.128.0.4,203.221.42.137,6,63,0,80,6357,0,0.000058361,24.673906758,0x00000012,11,8,3,0,405,-405,0.0,50.625,24.719682455062866,50.625,0.0,5363,19
203.221.42.137,10.128.0.4,6,49,1,6409,80,51,2.079143748,22.227260903,0x00000002,8,6,2,0,303,-303,0.0,50.5,22.24290370941162,50.5,0.0,5364,14
10.128.0.4,203.221.42.137,6,63,0,80,6409,0,0.000066110,22.227327013,0x00000012,9,6,3,0,303,-303,0.0,50.5,22.245736360549927,50.5,0.0,5365,15
203.221.42.137,10.128.0.4,6,49,1,6219,80,52,1.833120425,27.338904092,0x00000002,11,9,2,0,460,-460,0.0,51.111111111111114,27.38025140762329,51.111111111111114,0.0,5366,20
10.128.0.4,203.221.42.137,6,63,0,80,6219,0,0.000070094,27.338974186,0x00000012,12,9,3,0,460,-460,0.0,51.111111111111114,27.384368181228638,51.111111111111114,0.0,5367,21
203.221.42.137,10.128.0.4,6,49,1,6342,80,51,0.113997103,25.084369841,0x00000002,15,14,1,0,709,-709,0.0,50.642857142857146,25.09265661239624,50.642857142857146,0.0,5368,29
10.128.0.4,203.221.42.137,6,63,0,80,6342,0,0.000060882,25.084430723,0x00000012,16,14,2,0,709,-709,0.0,50.642857142857146,25.095576524734497,50.642857142857146,0.0,5369,30
203.221.42.137,10.128.0.4,6,49,1,6345,80,51,0.284269192,24.971419021,0x00000002,10,9,1,0,455,-455,0.0,50.55555555555556,25.00760555267334,50.55555555555556,0.0,5370,19
203.221.42.137,10.128.0.4,6,49,1,6289,80,51,0.651671110,26.284203228,0x00000002,11,8,3,0,406,-406,0.0,50.75,26.299297094345093,50.75,0.0,5371,19
10.128.0.4,203.221.42.137,6,63,0,80,6289,0,0.000054365,26.284257593,0x00000012,12,8,4,0,406,-406,0.0,50.75,26.303401470184326,50.75,0.0,5372,20
203.221.42.137,10.128.0.4,6,49,1,6296,80,52,1.084712665,26.159101638,0x00000002,15,15,0,0,763,-763,0.0,50.86666666666667,26.135221242904663,50.86666666666667,0.0,5373,30
10.128.0.4,203.221.42.137,6,63,0,80,6296,0,0.000064276,26.159165914,0x00000012,16,15,1,0,763,-763,0.0,50.86666666666667,26.138076782226562,50.86666666666667,0.0,5374,31
203.221.42.137,10.128.0.4,6,49,1,6397,80,50,2.614951610,22.796657364,0x00000002,11,11,0,0,560,-560,0.0,50.90909090909091,22.75586748123169,50.90909090909091,0.0,5375,22
10.128.0.4,203.221.42.137,6,63,0,80,6397,0,0.000053964,22.796711328,0x00000012,12,11,1,0,560,-560,0.0,50.90909090909091,22.759966135025024,50.90909090909091,0.0,5376,23
203.221.42.137,10.128.0.4,6,49,1,6404,80,50,2.000025291,22.522080389,0x00000002,9,7,2,0,353,-353,0.0,50.42857142857143,22.46593928337097,50.42857142857143,0.0,5377,16
10.128.0.4,203.221.42.137,6,63,0,80,6404,0,0.000059281,22.522139670,0x00000012,10,7,3,0,353,-353,0.0,50.42857142857143,22.46884822845459,50.42857142857143,0.0,5378,17
203.221.42.137,10.128.0.4,6,49,1,6218,80,50,3.601472190,27.428891731,0x00000002,16,17,-1,0,859,-859,0.0,50.529411764705884,27.427642822265625,50.529411764705884,0.0,5379,33
10.128.0.4,203.221.42.137,6,63,0,80,6218,0,0.000048209,27.428939940,0x00000012,17,17,0,0,859,-859,0.0,50.529411764705884,27.431791305541992,50.529411764705884,0.0,5380,34
203.221.42.137,10.128.0.4,6,49,1,6220,80,52,4.055283812,27.417718029,0x00000002,13,12,1,0,606,-606,0.0,50.5,27.422974824905396,50.5,0.0,5381,25
10.128.0.4,203.221.42.137,6,63,0,80,6220,0,0.000048431,27.417766460,0x00000012,14,12,2,0,606,-606,0.0,50.5,27.425852060317993,50.5,0.0,5382,26
203.221.42.137,10.128.0.4,6,49,1,6404,80,52,0.033622284,22.555761954,0x00000002,10,8,2,0,405,-405,0.0,50.625,22.484960794448853,50.625,0.0,5383,18
203.221.42.137,10.128.0.4,6,49,1,1066,80,52,1.653232025,27.693833147,0x00000002,16,16,0,0,816,-816,0.0,51.0,27.778496265411377,51.0,0.0,5384,32
10.128.0.4,203.221.42.137,6,63,0,80,1066,0,0.000052895,27.693886042,0x00000012,17,16,1,0,816,-816,0.0,51.0,27.78146457672119,51.0,0.0,5385,33
203.221.42.137,10.128.0.4,6,49,1,6362,80,52,0.957063132,24.526001522,0x00000002,14,12,2,0,611,-611,0.0,50.916666666666664,24.440582990646362,50.916666666666664,0.0,5386,26
10.128.0.4,203.221.42.137,6,63,0,80,6362,0,0.000053842,24.526055364,0x00000012,15,12,3,0,611,-611,0.0,50.916666666666664,24.44366145133972,50.916666666666664,0.0,5387,27
203.221.42.137,10.128.0.4,6,49,1,6202,80,50,1.064251035,27.673124840,0x00000002,12,11,1,0,556,-556,0.0,50.54545454545455,27.76633358001709,50.54545454545455,0.0,5388,23
10.128.0.4,203.221.42.137,6,63,0,80,6202,0,0.000058681,27.673183521,0x00000012,13,11,2,0,556,-556,0.0,50.54545454545455,27.770505666732788,50.54545454545455,0.0,5389,24
203.221.42.137,10.128.0.4,6,49,1,6334,80,50,0.592797841,25.412893834,0x00000002,8,6,2,0,305,-305,0.0,50.833333333333336,25.375242471694946,50.833333333333336,0.0,5390,14
10.128.0.4,203.221.42.137,6,63,0,80,6334,0,0.000053408,25.412947242,0x00000012,9,6,3,0,305,-305,0.0,50.833333333333336,25.37811255455017,50.833333333333336,0.0,5391,15
10.128.0.4,203.221.42.137,6,63,0,80,6252,0,8.034814779,27.037408207,0x00000012,9,5,4,0,254,-254,0.0,50.8,26.987942695617676,50.8,0.0,5392,14
203.221.42.137,10.128.0.4,6,49,1,6367,80,52,3.031627140,24.286278576,0x00000002,14,14,0,0,709,-709,0.0,50.642857142857146,24.18652582168579,50.642857142857146,0.0,5393,28
10.128.0.4,203.221.42.137,6,63,0,80,6367,0,0.000040970,24.286319546,0x00000012,15,14,1,0,709,-709,0.0,50.642857142857146,24.189574241638184,50.642857142857146,0.0,5394,29
203.221.42.137,10.128.0.4,6,49,1,6316,80,50,3.429225556,25.916235453,0x00000002,11,10,1,0,505,-505,0.0,50.5,25.869077444076538,50.5,0.0,5395,21
10.128.0.4,203.221.42.137,6,63,0,80,6316,0,0.000045847,25.916281300,0x00000012,12,10,2,0,505,-505,0.0,50.5,25.87191104888916,50.5,0.0,5396,22
203.221.42.137,10.128.0.4,6,49,1,6298,80,50,2.140179852,26.261547904,0x00000002,11,13,-2,0,658,-658,0.0,50.61538461538461,26.184159994125366,50.61538461538461,0.0,5397,24
10.128.0.4,203.221.42.137,6,63,0,80,6298,0,0.000038958,26.261586862,0x00000012,12,13,-1,0,658,-658,0.0,50.61538461538461,26.187085390090942,50.61538461538461,0.0,5398,25
203.221.42.137,10.128.0.4,6,49,1,6229,80,50,0.991643385,27.425117822,0x00000002,17,18,-1,0,915,-915,0.0,50.833333333333336,27.42461347579956,50.833333333333336,0.0,5399,35
10.128.0.4,203.221.42.137,6,63,0,80,6229,0,0.000053234,27.425171056,0x00000012,18,18,0,0,915,-915,0.0,50.833333333333336,27.428574562072754,50.833333333333336,0.0,5400,36
203.221.42.137,10.128.0.4,6,49,1,6407,80,52,2.080937697,22.516789283,0x00000002,10,7,3,0,356,-356,0.0,50.857142857142854,22.51297354698181,50.857142857142854,0.0,5401,17
10.128.0.4,203.221.42.137,6,63,0,80,6407,0,0.000047839,22.516837122,0x00000012,11,7,4,0,356,-356,0.0,50.857142857142854,22.515954971313477,50.857142857142854,0.0,5402,18
203.221.42.137,10.128.0.4,6,49,1,6359,80,51,2.071294602,24.747322140,0x00000002,10,12,-2,0,607,-607,0.0,50.583333333333336,24.791959047317505,50.583333333333336,0.0,5403,22
10.128.0.4,203.221.42.137,6,63,0,80,6359,0,0.000048911,24.747371051,0x00000012,11,12,-1,0,607,-607,0.0,50.583333333333336,24.79586958885193,50.583333333333336,0.0,5404,23
203.221.42.137,10.128.0.4,6,49,1,6436,80,50,2.114322794,20.537120387,0x00000002,9,7,2,0,354,-354,0.0,50.57142857142857,20.52274250984192,50.57142857142857,0.0,5405,16
10.128.0.4,203.221.42.137,6,63,0,80,6436,0,0.000048161,20.537168548,0x00000012,10,7,3,0,354,-354,0.0,50.57142857142857,20.525564193725586,50.57142857142857,0.0,5406,17
203.221.42.137,10.128.0.4,6,49,1,6396,80,50,6.257413847,22.996719389,0x00000002,7,4,3,0,200,-200,0.0,50.0,22.990851879119873,50.0,0.0,5407,11
10.128.0.4,203.221.42.137,6,63,0,80,6396,0,0.000056081,22.996775470,0x00000012,8,4,4,0,200,-200,0.0,50.0,22.994824647903442,50.0,0.0,5408,12
203.221.42.137,10.128.0.4,6,49,1,6257,80,50,0.780444016,27.069935516,0x00000002,15,15,0,0,760,-760,0.0,50.666666666666664,27.118013858795166,50.666666666666664,0.0,5409,30
10.128.0.4,203.221.42.137,6,63,0,80,6257,0,0.000064477,27.069999993,0x00000012,16,15,1,0,760,-760,0.0,50.666666666666664,27.12080693244934,50.666666666666664,0.0,5410,31
203.221.42.137,10.128.0.4,6,49,1,6307,80,52,1.428935849,26.202602530,0x00000002,12,11,1,0,562,-562,0.0,51.09090909090909,26.170883655548096,51.09090909090909,0.0,5411,23
10.128.0.4,203.221.42.137,6,63,0,80,6307,0,0.000065051,26.202667581,0x00000012,13,11,2,0,562,-562,0.0,51.09090909090909,26.174946308135986,51.09090909090909,0.0,5412,24
203.221.42.137,10.128.0.4,6,49,1,6446,80,51,0.313494888,19.357155220,0x00000002,9,9,0,0,455,-455,0.0,50.55555555555556,19.37567138671875,50.55555555555556,0.0,5413,18
203.221.42.137,10.128.0.4,6,49,1,6298,80,50,0.098758893,26.360345755,0x00000002,12,14,-2,0,708,-708,0.0,50.57142857142857,26.349900722503662,50.57142857142857,0.0,5414,26
203.221.42.137,10.128.0.4,6,49,1,6249,80,50,0.637060348,27.209564587,0x00000002,14,12,2,0,611,-611,0.0,50.916666666666664,27.189244747161865,50.916666666666664,0.0,5415,26
10.128.0.4,203.221.42.137,6,63,0,80,6249,0,0.000076638,27.209641225,0x00000012,15,12,3,0,611,-611,0.0,50.916666666666664,27.192136764526367,50.916666666666664,0.0,5416,27
203.221.42.137,10.128.0.4,6,49,1,6419,80,50,0.359484678,21.994572653,0x00000002,12,11,1,0,553,-553,0.0,50.27272727272727,21.995259046554565,50.27272727272727,0.0,5417,23
203.221.42.137,10.128.0.4,6,49,1,6270,80,50,2.596490366,26.950577572,0x00000002,10,10,0,0,505,-505,0.0,50.5,26.93361234664917,50.5,0.0,5418,20
10.128.0.4,203.221.42.137,6,63,0,80,6270,0,0.000064833,26.950642405,0x00000012,11,10,1,0,505,-505,0.0,50.5,26.936452388763428,50.5,0.0,5419,21
203.221.42.137,10.128.0.4,6,49,1,6434,80,50,4.482838255,20.988283697,0x00000002,8,6,2,0,302,-302,0.0,50.333333333333336,20.96377658843994,50.333333333333336,0.0,5420,14
10.128.0.4,203.221.42.137,6,63,0,80,6434,0,0.000064071,20.988347768,0x00000012,9,6,3,0,302,-302,0.0,50.333333333333336,20.96770215034485,50.333333333333336,0.0,5421,15
203.221.42.137,10.128.0.4,6,49,1,6377,80,51,2.455410908,24.041387844,0x00000002,13,13,0,0,654,-654,0.0,50.30769230769231,24.030327558517456,50.30769230769231,0.0,5422,26
10.128.0.4,203.221.42.137,6,63,0,80,6377,0,0.000057487,24.041445331,0x00000012,14,13,1,0,654,-654,0.0,50.30769230769231,24.03316044807434,50.30769230769231,0.0,5423,27
203.221.42.137,10.128.0.4,6,49,1,6264,80,51,0.817624598,27.065435734,0x00000002,11,8,3,0,406,-406,0.0,50.75,26.990796327590942,50.75,0.0,5424,19
10.128.0.4,203.221.42.137,6,63,0,80,6264,0,0.000054149,27.065489883,0x00000012,12,8,4,0,406,-406,0.0,50.75,26.994712352752686,50.75,0.0,5425,20
203.221.42.137,10.128.0.4,6,49,1,6421,80,52,3.029398170,21.990616152,0x00000002,10,10,0,0,511,-511,0.0,51.1,21.9810733795166,51.1,0.0,5426,20
10.128.0.4,203.221.42.137,6,63,0,80,6421,0,0.000053093,21.990669245,0x00000012,11,10,1,0,511,-511,0.0,51.1,21.983906745910645,51.1,0.0,5427,21
203.221.42.137,10.128.0.4,6,49,1,6442,80,51,3.474370751,19.951649684,0x00000002,11,9,2,0,460,-460,0.0,51.111111111111114,19.935112953186035,51.111111111111114,0.0,5428,20
10.128.0.4,203.221.42.137,6,63,0,80,6442,0,0.000055252,19.951704936,0x00000012,12,9,3,0,460,-460,0.0,51.111111111111114,19.939144372940063,51.111111111111114,0.0,5429,21
203.221.42.137,10.128.0.4,6,49,1,6443,80,50,0.604050414,19.881240429,0x00000002,14,13,1,0,657,-657,0.0,50.53846153846154,19.802929878234863,50.53846153846154,0.0,5430,27
10.128.0.4,203.221.42.137,6,63,0,80,6443,0,0.000038615,19.881279044,0x00000012,15,13,2,0,657,-657,0.0,50.53846153846154,19.80573058128357,50.53846153846154,0.0,5431,28
203.221.42.137,10.128.0.4,6,49,1,6202,80,52,0.259591938,27.932775459,0x00000002,13,12,1,0,608,-608,0.0,50.666666666666664,28.02241349220276,50.666666666666664,0.0,5432,25
10.128.0.4,203.221.42.137,6,63,0,80,6323,0,8.189938201,25.965209759,0x00000012,11,8,3,0,407,-407,0.0,50.875,25.901758670806885,50.875,0.0,5433,19
10.128.0.4,203.221.42.137,6,63,0,80,6267,0,8.191968541,27.076040857,0x00000012,12,9,3,0,459,-459,0.0,51.0,27.001850605010986,51.0,0.0,5434,21
203.221.42.137,10.128.0.4,6,49,1,6294,80,51,4.496747078,26.558370931,0x00000002,8,5,3,0,253,-253,0.0,50.6,26.472713708877563,50.6,0.0,5435,13
10.128.0.4,203.221.42.137,6,63,0,80,6294,0,0.000024094,26.558395025,0x00000012,9,5,4,0,253,-253,0.0,50.6,26.475534677505493,50.6,0.0,5436,14
203.221.42.137,10.128.0.4,6,49,1,6215,80,50,1.447284042,27.816304605,0x00000002,10,8,2,0,402,-402,0.0,50.25,27.751609325408936,50.25,0.0,5437,18
10.128.0.4,203.221.42.137,6,63,0,80,6215,0,0.000038851,27.816343456,0x00000012,11,8,3,0,402,-402,0.0,50.25,27.754573106765747,50.25,0.0,5438,19
203.221.42.137,10.128.0.4,6,49,1,6441,80,50,2.326655301,20.037600304,0x00000002,8,6,2,0,303,-303,0.0,50.5,19.983473539352417,50.5,0.0,5439,14
10.128.0.4,203.221.42.137,6,63,0,80,6441,0,0.000038203,20.037638507,0x00000012,9,6,3,0,303,-303,0.0,50.5,19.986451148986816,50.5,0.0,5440,15
203.221.42.137,10.128.0.4,6,49,1,6363,80,50,5.947227297,24.708772548,0x00000002,12,11,1,0,558,-558,0.0,50.72727272727273,24.744344472885132,50.72727272727273,0.0,5441,23
10.128.0.4,203.221.42.137,6,63,0,80,6363,0,0.000049326,24.708821874,0x00000012,13,11,2,0,558,-558,0.0,50.72727272727273,24.748420000076294,50.72727272727273,0.0,5442,24
203.221.42.137,10.128.0.4,6,49,1,6299,80,50,2.420402613,26.522106722,0x00000002,13,11,2,0,555,-555,0.0,50.45454545454545,26.559205532073975,50.45454545454545,0.0,5443,24
10.128.0.4,203.221.42.137,6,63,0,80,6299,0,0.000042474,26.522149196,0x00000012,14,11,3,0,555,-555,0.0,50.45454545454545,26.562052726745605,50.45454545454545,0.0,5444,25
203.221.42.137,10.128.0.4,6,49,1,6230,80,50,4.670378986,27.673603197,0x00000002,11,10,1,0,507,-507,0.0,50.7,27.68146777153015,50.7,0.0,5445,21
10.128.0.4,203.221.42.137,6,63,0,80,6230,0,0.000044452,27.673647649,0x00000012,12,10,2,0,507,-507,0.0,50.7,27.68538188934326,50.7,0.0,5446,22
203.221.42.137,10.128.0.4,6,49,1,6259,80,50,1.410903014,27.273341586,0x00000002,15,14,1,0,708,-708,0.0,50.57142857142857,27.34906530380249,50.57142857142857,0.0,5447,29
10.128.0.4,203.221.42.137,6,63,0,80,6259,0,0.000046104,27.273387690,0x00000012,16,14,2,0,708,-708,0.0,50.57142857142857,27.351927995681763,50.57142857142857,0.0,5448,30
203.221.42.137,10.128.0.4,6,49,1,6324,80,51,2.879234974,26.001503618,0x00000002,11,13,-2,0,655,-655,0.0,50.38461538461539,26.049410820007324,50.38461538461539,0.0,5449,24
10.128.0.4,203.221.42.137,6,63,0,80,6324,0,0.000058550,26.001562168,0x00000012,12,13,-1,0,655,-655,0.0,50.38461538461539,26.053385496139526,50.38461538461539,0.0,5450,25
203.221.42.137,10.128.0.4,6,49,1,6391,80,51,3.114737431,23.631427099,0x00000002,11,9,2,0,452,-452,0.0,50.22222222222222,23.61026930809021,50.22222222222222,0.0,5451,20
10.128.0.4,203.221.42.137,6,63,0,80,6391,0,0.000064809,23.631491908,0x00000012,12,9,3,0,452,-452,0.0,50.22222222222222,23.61314845085144,50.22222222222222,0.0,5452,21
203.221.42.137,10.128.0.4,6,49,1,6284,80,50,2.027787803,26.875008477,0x00000002,12,12,0,0,604,-604,0.0,50.333333333333336,26.870737314224243,50.333333333333336,0.0,5453,24
10.128.0.4,203.221.42.137,6,63,0,80,6284,0,0.000077693,26.875086170,0x00000012,13,12,1,0,604,-604,0.0,50.333333333333336,26.874722719192505,50.333333333333336,0.0,5454,25
203.221.42.137,10.128.0.4,6,49,1,6216,80,51,4.584572044,27.905001347,0x00000002,12,14,-2,0,709,-709,0.0,50.642857142857146,27.92214035987854,50.642857142857146,0.0,5455,26
10.128.0.4,203.221.42.137,6,63,0,80,6216,0,0.000050943,27.905052290,0x00000012,13,14,-1,0,709,-709,0.0,50.642857142857146,27.92501187324524,50.642857142857146,0.0,5456,27
203.221.42.137,10.128.0.4,6,49,1,6421,80,50,0.163126597,22.153795842,0x00000002,11,11,0,0,561,-561,0.0,51.0,22.19653081893921,51.0,0.0,5457,22
203.221.42.137,10.128.0.4,6,49,1,6380,80,50,0.683964746,24.116792896,0x00000002,11,10,1,0,504,-504,0.0,50.4,24.093416452407837,50.4,0.0,5458,21
10.128.0.4,203.221.42.137,6,63,0,80,6380,0,0.000061676,24.116854572,0x00000012,12,10,2,0,504,-504,0.0,50.4,24.097441911697388,50.4,0.0,5459,22
203.221.42.137,10.128.0.4,6,49,1,6441,80,52,0.123311465,20.160949972,0x00000002,9,7,2,0,355,-355,0.0,50.714285714285715,20.169032096862793,50.714285714285715,0.0,5460,16
203.221.42.137,10.128.0.4,6,49,1,1066,80,52,0.453632034,28.147518076,0x00000002,17,17,0,0,868,-868,0.0,51.05882352941177,28.255993127822876,51.05882352941177,0.0,5461,34
203.221.42.137,10.128.0.4,6,49,1,6405,80,51,2.911688931,22.999576914,0x00000002,10,9,1,0,458,-458,0.0,50.888888888888886,22.942721366882324,50.888888888888886,0.0,5462,19
10.128.0.4,203.221.42.137,6,63,0,80,6405,0,0.000056401,22.999633315,0x00000012,11,9,2,0,458,-458,0.0,50.888888888888886,22.946701049804688,50.888888888888886,0.0,5463,20
203.221.42.137,10.128.0.4,6,49,1,6362,80,50,0.460577499,24.986632863,0x00000002,15,13,2,0,661,-661,0.0,50.84615384615385,24.922083377838135,50.84615384615385,0.0,5464,28
203.221.42.137,10.128.0.4,6,49,1,6367,80,50,0.438101610,24.724421156,0x00000002,15,15,0,0,759,-759,0.0,50.6,24.64832830429077,50.6,0.0,5465,30
203.221.42.137,10.128.0.4,6,49,1,6271,80,50,1.959837603,27.200883035,0x00000002,13,12,1,0,613,-613,0.0,51.083333333333336,27.178250074386597,51.083333333333336,0.0,5466,25
10.128.0.4,203.221.42.137,6,63,0,80,6271,0,0.000044018,27.200927053,0x00000012,14,12,2,0,613,-613,0.0,51.083333333333336,27.182427644729614,51.083333333333336,0.0,5467,26
203.221.42.137,10.128.0.4,6,49,1,6449,80,50,0.978334556,13.274633855,0x00000002,7,5,2,0,252,-252,0.0,50.4,13.282639026641846,50.4,0.0,5468,12
10.128.0.4,203.221.42.137,6,63,0,80,6449,0,0.000052961,13.274686816,0x00000012,8,5,3,0,252,-252,0.0,50.4,13.285432577133179,50.4,0.0,5469,13
203.221.42.137,10.128.0.4,6,49,1,6391,80,50,0.132409834,23.763901742,0x00000002,12,10,2,0,502,-502,0.0,50.2,23.670055627822876,50.2,0.0,5470,22
203.221.42.137,10.128.0.4,6,49,1,6433,80,52,5.612620042,21.411562822,0x00000002,13,11,2,0,559,-559,0.0,50.81818181818182,21.32049250602722,50.81818181818182,0.0,5471,24
10.128.0.4,203.221.42.137,6,63,0,80,6433,0,0.000044614,21.411607436,0x00000012,14,11,3,0,559,-559,0.0,50.81818181818182,21.32433533668518,50.81818181818182,0.0,5472,25
203.221.42.137,10.128.0.4,6,49,1,6435,80,50,0.986508394,21.091238697,0x00000002,11,9,2,0,457,-457,0.0,50.77777777777778,21.036124229431152,50.77777777777778,0.0,5473,20
10.128.0.4,203.221.42.137,6,63,0,80,6435,0,0.000031728,21.091270425,0x00000012,12,9,3,0,457,-457,0.0,50.77777777777778,21.039033889770508,50.77777777777778,0.0,5474,21
