src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
169.254.169.254,10.128.0.4,6,64,1,80,40360,0,0.000006185,77.019556960,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04825353622437,116.6,71.5,267,261
10.128.0.4,169.254.169.254,6,64,0,40360,80,0,0.000665922,77.020222882,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05074000358582,116.6,57.2,268,262
169.254.169.254,10.128.0.4,6,64,1,80,40360,0,0.000118779,77.020341661,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.0531439781189,97.16666666666667,57.2,269,263
10.128.0.4,169.254.169.254,6,64,0,40366,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007722377777099609,0,0.0,270,264
169.254.169.254,10.128.0.4,6,64,1,80,40366,0,0.000286492,0.000286492,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003475189208984375,0.0,0.0,271,265
10.128.0.4,169.254.169.254,6,64,0,40366,80,0,0.000020946,0.000307438,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0058214664459228516,0.0,0.0,272,266
10.128.0.4,169.254.169.254,6,64,0,40366,80,286,0.000043743,0.000351181,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008461952209472656,0.0,95.33333333333333,273,267
169.254.169.254,10.128.0.4,6,64,1,80,40366,0,0.000071397,0.000422578,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011098623275756836,0.0,95.33333333333333,274,268
169.254.169.254,10.128.0.4,6,64,1,80,40366,0,0.000112117,0.000534695,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013568401336669922,0.0,95.33333333333333,275,269
169.254.169.254,10.128.0.4,6,64,1,80,40362,576,77.018461825,77.019094803,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02817440032959,144.0,86.0,276,270
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000036460,77.019131263,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03189611434937,144.0,64.5,277,271
169.254.169.254,10.128.0.4,6,64,1,80,40362,0,0.000004753,77.019136016,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.03452277183533,115.2,64.5,278,272
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000005017,77.019141033,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.0369815826416,115.2,51.6,279,273
169.254.169.254,10.128.0.4,6,64,1,80,40362,1420,0.000001344,77.019142377,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04076528549194,332.6666666666667,51.6,280,274
169.254.169.254,10.128.0.4,6,64,1,80,40362,1420,0.000000050,77.019142427,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04338836669922,488.0,51.6,281,275
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000018102,77.019160529,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04575157165527,488.0,43.0,282,276
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000004603,77.019165132,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.0483078956604,488.0,36.857142857142854,283,277
10.128.0.4,169.254.169.254,6,64,0,40362,80,0,0.000506664,77.019671796,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.05162310600281,488.0,32.25,284,278
169.254.169.254,10.128.0.4,6,64,1,80,40362,0,0.000074594,77.019746390,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05407166481018,427.0,32.25,285,279
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007839202880859375,0,0.0,286,280
169.254.169.254,10.128.0.4,6,64,1,80,40368,0,0.000289760,0.000289760,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003399372100830078,0.0,0.0,287,281
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000026803,0.000316563,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006087541580200195,0.0,0.0,288,282
10.128.0.4,169.254.169.254,6,64,0,40368,80,258,0.000048806,0.000365369,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008775472640991211,0.0,86.0,289,283
169.254.169.254,10.128.0.4,6,64,1,80,40368,0,0.000132491,0.000497860,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011169910430908203,0.0,86.0,290,284
169.254.169.254,10.128.0.4,6,64,1,80,40368,0,0.000018519,0.000516379,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013686418533325195,0.0,86.0,291,285
169.254.169.254,10.128.0.4,6,64,1,80,40364,260,60.017157305,60.017689453,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.88981246948242,65.0,97.66666666666667,292,286
10.128.0.4,169.254.169.254,6,64,0,40364,80,0,0.000047034,60.017736487,0x00000010,4,4,0,293,260,33,73.25,65.0,59.89321279525757,65.0,73.25,293,287
169.254.169.254,10.128.0.4,6,64,1,80,40364,0,0.000005214,60.017741701,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.89569711685181,52.0,73.25,294,288
10.128.0.4,169.254.169.254,6,64,0,40358,80,0,59.978927898,120.037886758,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05891680717468,52.0,48.833333333333336,295,289
169.254.169.254,10.128.0.4,6,64,1,80,40358,0,0.000069878,120.037956636,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06130290031433,43.333333333333336,48.833333333333336,296,290
10.128.0.4,169.254.169.254,6,64,0,40370,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007736682891845703,0,0.0,297,291
169.254.169.254,10.128.0.4,6,64,1,80,40370,0,0.000223262,0.000223262,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033965110778808594,0.0,0.0,298,292
10.128.0.4,169.254.169.254,6,64,0,40370,80,0,0.000029401,0.000252663,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005797147750854492,0.0,0.0,299,293
10.128.0.4,169.254.169.254,6,64,0,40370,80,293,0.000056865,0.000309528,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008412837982177734,0.0,97.66666666666667,300,294
169.254.169.254,10.128.0.4,6,64,1,80,40370,0,0.000088250,0.000397778,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.01094961166381836,0.0,97.66666666666667,301,295
169.254.169.254,10.128.0.4,6,64,1,80,40370,0,0.000024323,0.000422101,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013408422470092773,0.0,97.66666666666667,302,296
10.128.0.4,169.254.169.254,6,64,0,40364,80,0,0.041513681,60.059255382,0x00000010,5,5,0,293,260,33,58.6,52.0,60.144336462020874,52.0,58.6,303,297
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,119.881196421,518.629117386,0x00000018,73,118,-45,4852,1968,2884,66.46575342465754,16.677966101694917,518.6580367088318,16.67796610169491,66.46575342465754,189,189
203.221.42.137,10.128.0.4,6,49,1,58151,22,52,0.128173750,518.757291136,0x00000018,73,119,-46,4852,2020,2832,66.46575342465754,16.974789915966387,518.6610109806061,16.97478991596638,66.46575342465754,190,190
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000051818,518.757342954,0x00000010,74,119,-45,4852,2020,2832,65.56756756756756,16.974789915966387,518.6636333465576,16.97478991596638,65.56756756756756,191,191
10.128.0.4,203.221.42.137,6,64,0,22,58151,28,0.000098297,518.757441251,0x00000018,75,119,-44,4880,2020,2860,65.06666666666666,16.974789915966387,518.6662218570709,16.97478991596638,65.06666666666666,192,192
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.078958942,518.836400193,0x00000010,75,120,-45,4880,2020,2860,65.06666666666666,16.833333333333332,518.6687362194061,16.833333333333325,65.06666666666666,193,193
203.221.42.137,10.128.0.4,6,49,1,58151,22,72,0.004777168,518.841177361,0x00000018,75,121,-46,4880,2092,2788,65.06666666666666,17.289256198347108,518.9134831428528,17.2892561983471,65.06666666666666,194,194
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.044060892,518.885238253,0x00000010,76,121,-45,4880,2092,2788,64.21052631578948,17.289256198347108,518.9163269996643,17.2892561983471,64.21052631578948,195,195
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.080707042,518.965945295,0x00000010,76,122,-46,4880,2092,2788,64.21052631578948,17.147540983606557,518.9189665317535,17.14754098360655,64.21052631578948,196,196
169.254.169.254,10.128.0.4,6,64,1,80,40366,583,77.018179959,77.018714654,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04262948036194,145.75,95.33333333333333,304,298
10.128.0.4,169.254.169.254,6,64,0,40366,80,0,0.000052964,77.018767618,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04618692398071,145.75,71.5,305,299
169.254.169.254,10.128.0.4,6,64,1,80,40366,0,0.000008684,77.018776302,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04878401756287,116.6,71.5,306,300
10.128.0.4,169.254.169.254,6,64,0,40366,80,0,0.000584677,77.019360979,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05130124092102,116.6,57.2,307,301
169.254.169.254,10.128.0.4,6,64,1,80,40366,0,0.000074276,77.019435255,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05370736122131,97.16666666666667,57.2,308,302
10.128.0.4,169.254.169.254,6,64,0,40372,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007696151733398438,0,0.0,309,303
169.254.169.254,10.128.0.4,6,64,1,80,40372,0,0.000298601,0.000298601,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034830570220947266,0.0,0.0,310,304
10.128.0.4,169.254.169.254,6,64,0,40372,80,0,0.000030070,0.000328671,0x00000010,2,1,1,0,0,0,0.0,0.0,0.00584721565246582,0.0,0.0,311,305
10.128.0.4,169.254.169.254,6,64,0,40372,80,286,0.000052932,0.000381603,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008476734161376953,0.0,95.33333333333333,312,306
169.254.169.254,10.128.0.4,6,64,1,80,40372,0,0.000145598,0.000527201,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.01102137565612793,0.0,95.33333333333333,313,307
169.254.169.254,10.128.0.4,6,64,1,80,40372,0,0.000007949,0.000535150,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.01354837417602539,0.0,95.33333333333333,314,308
169.254.169.254,10.128.0.4,6,64,1,80,40368,576,77.019401593,77.019917972,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02806830406189,144.0,86.0,315,309
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000051791,77.019969763,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.031893491745,144.0,64.5,316,310
169.254.169.254,10.128.0.4,6,64,1,80,40368,0,0.000005157,77.019974920,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.0345070362091,115.2,64.5,317,311
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000006137,77.019981057,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.03698348999023,115.2,51.6,318,312
169.254.169.254,10.128.0.4,6,64,1,80,40368,1420,0.000001496,77.019982553,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04071521759033,332.6666666666667,51.6,319,313
169.254.169.254,10.128.0.4,6,64,1,80,40368,1420,0.000000050,77.019982603,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04338383674622,488.0,51.6,320,314
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000013111,77.019995714,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04574608802795,488.0,43.0,321,315
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000005144,77.020000858,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.0481789112091,488.0,36.857142857142854,322,316
10.128.0.4,169.254.169.254,6,64,0,40368,80,0,0.000487750,77.020488608,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.0514669418335,488.0,32.25,323,317
169.254.169.254,10.128.0.4,6,64,1,80,40368,0,0.000070387,77.020558995,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05389285087585,427.0,32.25,324,318
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007879734039306641,0,0.0,325,319
169.254.169.254,10.128.0.4,6,64,1,80,40374,0,0.000277704,0.000277704,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003378629684448242,0.0,0.0,326,320
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000032849,0.000310553,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0060291290283203125,0.0,0.0,327,321
10.128.0.4,169.254.169.254,6,64,0,40374,80,258,0.000045257,0.000355810,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008729934692382812,0.0,86.0,328,322
169.254.169.254,10.128.0.4,6,64,1,80,40374,0,0.000098612,0.000454422,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011142969131469727,0.0,86.0,329,323
169.254.169.254,10.128.0.4,6,64,1,80,40374,0,0.000048586,0.000503008,0x00000010,3,3,0,258,0,258,86.0,0.0,0.01370096206665039,0.0,86.0,330,324
169.254.169.254,10.128.0.4,6,64,1,80,40370,260,60.017207512,60.017629613,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,60.14669442176819,65.0,97.66666666666667,331,325
10.128.0.4,169.254.169.254,6,64,0,40370,80,0,0.000087164,60.017716777,0x00000010,4,4,0,293,260,33,73.25,65.0,60.15015244483948,65.0,73.25,332,326
169.254.169.254,10.128.0.4,6,64,1,80,40370,0,0.000007470,60.017724247,0x00000011,4,5,-1,293,260,33,73.25,52.0,60.1526575088501,52.0,73.25,333,327
10.128.0.4,169.254.169.254,6,64,0,40364,80,0,59.977816895,120.037072277,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05812215805054,52.0,48.833333333333336,334,328
169.254.169.254,10.128.0.4,6,64,1,80,40364,0,0.000092401,120.037164678,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06051874160767,43.333333333333336,48.833333333333336,335,329
10.128.0.4,169.254.169.254,6,64,0,40376,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007882118225097656,0,0.0,336,330
169.254.169.254,10.128.0.4,6,64,1,80,40376,0,0.000257439,0.000257439,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003492116928100586,0.0,0.0,337,331
10.128.0.4,169.254.169.254,6,64,0,40376,80,0,0.000027207,0.000284646,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0058917999267578125,0.0,0.0,338,332
10.128.0.4,169.254.169.254,6,64,0,40376,80,293,0.000042766,0.000327412,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008546590805053711,0.0,97.66666666666667,339,333
169.254.169.254,10.128.0.4,6,64,1,80,40376,0,0.000120106,0.000447518,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011107444763183594,0.0,97.66666666666667,340,334
169.254.169.254,10.128.0.4,6,64,1,80,40376,0,0.000105470,0.000552988,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013572216033935547,0.0,97.66666666666667,341,335
10.128.0.4,169.254.169.254,6,64,0,40370,80,0,0.042578082,60.060302329,0x00000010,5,5,0,293,260,33,58.6,52.0,60.17625164985657,52.0,58.6,342,336
169.254.169.254,10.128.0.4,6,64,1,80,40376,260,60.018056327,60.018609315,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.890196561813354,65.0,97.66666666666667,343,337
10.128.0.4,169.254.169.254,6,64,0,40376,80,0,0.000057745,60.018667060,0x00000010,4,4,0,293,260,33,73.25,65.0,59.89377999305725,65.0,73.25,344,338
169.254.169.254,10.128.0.4,6,64,1,80,40376,0,0.000007023,60.018674083,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.89630341529846,52.0,73.25,345,339
10.128.0.4,169.254.169.254,6,64,0,40370,80,0,59.977735999,120.038038328,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05897736549377,52.0,48.833333333333336,346,340
169.254.169.254,10.128.0.4,6,64,1,80,40370,0,0.000085983,120.038124311,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06134486198425,43.333333333333336,48.833333333333336,347,341
10.128.0.4,169.254.169.254,6,64,0,40378,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007855892181396484,0,0.0,348,342
169.254.169.254,10.128.0.4,6,64,1,80,40378,0,0.000271548,0.000271548,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035347938537597656,0.0,0.0,349,343
10.128.0.4,169.254.169.254,6,64,0,40378,80,0,0.000032731,0.000304279,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005994558334350586,0.0,0.0,350,344
10.128.0.4,169.254.169.254,6,64,0,40378,80,293,0.000049716,0.000353995,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.00867009162902832,0.0,97.66666666666667,351,345
169.254.169.254,10.128.0.4,6,64,1,80,40378,0,0.000141245,0.000495240,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011216878890991211,0.0,97.66666666666667,352,346
169.254.169.254,10.128.0.4,6,64,1,80,40378,0,0.000057169,0.000552409,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013694524765014648,0.0,97.66666666666667,353,347
10.128.0.4,169.254.169.254,6,64,0,40376,80,0,0.042650815,60.061324898,0x00000010,5,5,0,293,260,33,58.6,52.0,59.9199857711792,52.0,58.6,354,348
169.254.169.254,10.128.0.4,6,64,1,80,40372,583,77.018494215,77.019029365,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,76.78599381446838,145.75,95.33333333333333,355,349
10.128.0.4,169.254.169.254,6,64,0,40372,80,0,0.000107612,77.019136977,0x00000010,4,4,0,286,583,-297,71.5,145.75,76.78941750526428,145.75,71.5,356,350
169.254.169.254,10.128.0.4,6,64,1,80,40372,0,0.000011240,77.019148217,0x00000011,4,5,-1,286,583,-297,71.5,116.6,76.791836977005,116.6,71.5,357,351
10.128.0.4,169.254.169.254,6,64,0,40372,80,0,0.000584846,77.019733063,0x00000011,5,5,0,286,583,-297,57.2,116.6,76.79436731338501,116.6,57.2,358,352
169.254.169.254,10.128.0.4,6,64,1,80,40372,0,0.000114435,77.019847498,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,76.79676270484924,97.16666666666667,57.2,359,353
10.128.0.4,169.254.169.254,6,64,0,40380,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007853507995605469,0,0.0,360,354
169.254.169.254,10.128.0.4,6,64,1,80,40380,0,0.000229459,0.000229459,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003463268280029297,0.0,0.0,361,355
10.128.0.4,169.254.169.254,6,64,0,40380,80,0,0.000025544,0.000255003,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005818605422973633,0.0,0.0,362,356
10.128.0.4,169.254.169.254,6,64,0,40380,80,286,0.000051385,0.000306388,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.00847768783569336,0.0,95.33333333333333,363,357
169.254.169.254,10.128.0.4,6,64,1,80,40380,0,0.000089373,0.000395761,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011013507843017578,0.0,95.33333333333333,364,358
169.254.169.254,10.128.0.4,6,64,1,80,40380,0,0.000021511,0.000417272,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.01351785659790039,0.0,95.33333333333333,365,359
169.254.169.254,10.128.0.4,6,64,1,80,40374,576,77.019233033,77.019736041,0x00000018,3,4,-1,258,576,-318,86.0,144.0,76.77191662788391,144.0,86.0,366,360
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000034669,77.019770710,0x00000010,4,4,0,258,576,-318,64.5,144.0,76.77573847770691,144.0,64.5,367,361
169.254.169.254,10.128.0.4,6,64,1,80,40374,0,0.000005155,77.019775865,0x00000011,4,5,-1,258,576,-318,64.5,115.2,76.77830982208252,115.2,64.5,368,362
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000006242,77.019782107,0x00000010,5,5,0,258,576,-318,51.6,115.2,76.78079557418823,115.2,51.6,369,363
169.254.169.254,10.128.0.4,6,64,1,80,40374,1420,0.000001253,77.019783360,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,76.78449630737305,332.6666666666667,51.6,370,364
169.254.169.254,10.128.0.4,6,64,1,80,40374,1420,0.000000050,77.019783410,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,76.78716468811035,488.0,51.6,371,365
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000026826,77.019810236,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,76.78962445259094,488.0,43.0,372,366
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000006557,77.019816793,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,76.79208850860596,488.0,36.857142857142854,373,367
10.128.0.4,169.254.169.254,6,64,0,40374,80,0,0.000557108,77.020373901,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,76.79540967941284,488.0,32.25,374,368
169.254.169.254,10.128.0.4,6,64,1,80,40374,0,0.000098981,77.020472882,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,76.7978503704071,427.0,32.25,375,369
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007925033569335938,0,0.0,376,370
169.254.169.254,10.128.0.4,6,64,1,80,40382,0,0.000277698,0.000277698,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034079551696777344,0.0,0.0,377,371
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000033543,0.000311241,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006072044372558594,0.0,0.0,378,372
10.128.0.4,169.254.169.254,6,64,0,40382,80,258,0.000056319,0.000367560,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008893251419067383,0.0,86.0,379,373
169.254.169.254,10.128.0.4,6,64,1,80,40382,0,0.000148088,0.000515648,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011287689208984375,0.0,86.0,380,374
169.254.169.254,10.128.0.4,6,64,1,80,40382,0,0.000011051,0.000526699,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013807535171508789,0.0,86.0,381,375
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,119.949225207,638.915170502,0x00000018,77,122,-45,5000,2092,2908,64.93506493506493,17.147540983606557,638.9785573482513,17.14754098360655,64.93506493506493,197,197
203.221.42.137,10.128.0.4,6,49,1,58151,22,52,0.055626620,638.970797122,0x00000018,77,123,-46,5000,2144,2856,64.93506493506493,17.43089430894309,638.9818680286407,17.43089430894308,64.93506493506493,198,198
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000071130,638.970868252,0x00000010,78,123,-45,5000,2144,2856,64.1025641025641,17.43089430894309,638.984533071518,17.43089430894308,64.1025641025641,199,199
10.128.0.4,203.221.42.137,6,64,0,22,58151,28,0.000088837,638.970957089,0x00000018,79,123,-44,5028,2144,2884,63.64556962025316,17.43089430894309,638.9871196746826,17.43089430894308,63.64556962025316,200,200
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.152276389,639.123233478,0x00000010,79,124,-45,5028,2144,2884,63.64556962025316,17.29032258064516,638.989679813385,17.290322580645153,63.64556962025316,201,201
203.221.42.137,10.128.0.4,6,49,1,58151,22,72,0.000029615,639.123263093,0x00000018,79,125,-46,5028,2216,2812,63.64556962025316,17.728,638.9924499988556,17.727999999999994,63.64556962025316,202,202
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000036246,639.123299339,0x00000010,80,125,-45,5028,2216,2812,62.85,17.728,638.9950199127197,17.727999999999994,62.85,203,203
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.060121433,639.183420772,0x00000010,80,126,-46,5028,2216,2812,62.85,17.58730158730159,639.2331922054291,17.58730158730158,62.85,204,204
169.254.169.254,10.128.0.4,6,64,1,80,40378,260,60.017198624,60.017751033,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,60.14650630950928,65.0,97.66666666666667,382,376
10.128.0.4,169.254.169.254,6,64,0,40378,80,0,0.000051533,60.017802566,0x00000010,4,4,0,293,260,33,73.25,65.0,60.15001201629639,65.0,73.25,383,377
169.254.169.254,10.128.0.4,6,64,1,80,40378,0,0.000005680,60.017808246,0x00000011,4,5,-1,293,260,33,73.25,52.0,60.15249252319336,52.0,73.25,384,378
10.128.0.4,169.254.169.254,6,64,0,40376,80,0,59.977089085,120.038413983,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05881118774414,52.0,48.833333333333336,385,379
169.254.169.254,10.128.0.4,6,64,1,80,40376,0,0.000118634,120.038532617,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06125330924988,43.333333333333336,48.833333333333336,386,380
10.128.0.4,169.254.169.254,6,64,0,40384,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0008254051208496094,0,0.0,387,381
169.254.169.254,10.128.0.4,6,64,1,80,40384,0,0.000240370,0.000240370,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035910606384277344,0.0,0.0,388,382
10.128.0.4,169.254.169.254,6,64,0,40384,80,0,0.000027151,0.000267521,0x00000010,2,1,1,0,0,0,0.0,0.0,0.00598907470703125,0.0,0.0,389,383
10.128.0.4,169.254.169.254,6,64,0,40384,80,293,0.000041961,0.000309482,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008658647537231445,0.0,97.66666666666667,390,384
169.254.169.254,10.128.0.4,6,64,1,80,40384,0,0.000072698,0.000382180,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011345386505126953,0.0,97.66666666666667,391,385
169.254.169.254,10.128.0.4,6,64,1,80,40384,0,0.000098106,0.000480286,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013888835906982422,0.0,97.66666666666667,392,386
10.128.0.4,169.254.169.254,6,64,0,40378,80,0,0.043655891,60.061464137,0x00000010,5,5,0,293,260,33,58.6,52.0,60.17673420906067,52.0,58.6,393,387
169.254.169.254,10.128.0.4,6,64,1,80,40380,583,77.018516311,77.018933583,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04263162612915,145.75,95.33333333333333,396,388
10.128.0.4,169.254.169.254,6,64,0,40380,80,0,0.000058342,77.018991925,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04616284370422,145.75,71.5,397,389
169.254.169.254,10.128.0.4,6,64,1,80,40380,0,0.000007393,77.018999318,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04862141609192,116.6,71.5,398,390
10.128.0.4,169.254.169.254,6,64,0,40380,80,0,0.000648677,77.019647995,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05113935470581,116.6,57.2,399,391
169.254.169.254,10.128.0.4,6,64,1,80,40380,0,0.000120048,77.019768043,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05359268188477,97.16666666666667,57.2,400,392
10.128.0.4,169.254.169.254,6,64,0,40386,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007658004760742188,0,0.0,401,393
