src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_1_seconds,connections_from_ip_port_1_seconds,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds,connections_acked_percentage,connections_outbound_pkts_to_ip,connections_inbound_pkts_to_ip
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000010269,2.347928820,0x00000010,267,248,19,208556,108,208448,781.1086142322098,0.43548387096774194,3.5731260776519775,0.43548387096774177,781.1086142322099,976,515,976,515,0.23513011152416358,1076,876
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000849877,2.348778697,0x00000018,268,248,20,208616,108,208508,778.4179104477612,0.43548387096774194,3.577714443206787,0.43548387096774177,778.4179104477614,977,516,977,516,0.23562152133580705,1078,876
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002095707,2.350874404,0x00000018,269,248,21,208876,108,208768,776.4907063197026,0.43548387096774194,3.58134126663208,0.43548387096774177,776.4907063197028,978,517,978,517,0.2361111111111111,1080,876
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001265154,2.352139558,0x00000018,270,248,22,208936,108,208828,773.837037037037,0.43548387096774194,3.584803819656372,0.43548387096774177,773.8370370370372,979,518,979,518,0.2365988909426987,1082,876
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000626731,2.352766289,0x00000010,270,249,21,208936,108,208828,773.837037037037,0.43373493975903615,3.58836030960083,0.433734939759036,773.8370370370372,980,519,980,519,0.2365988909426987,1082,878
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000008611,2.352774900,0x00000010,270,250,20,208936,108,208828,773.837037037037,0.432,3.593034505844116,0.43199999999999983,773.8370370370372,981,520,981,520,0.2365988909426987,1082,880
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.001576671,2.354351571,0x00000018,271,250,21,209196,108,209088,771.9409594095941,0.432,3.5965609550476074,0.43199999999999983,771.9409594095943,982,521,982,521,0.2370848708487085,1084,880
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001311420,2.355662991,0x00000018,272,250,22,209256,108,209148,769.3235294117648,0.432,3.6000494956970215,0.43199999999999983,769.3235294117649,983,522,983,522,0.23756906077348067,1086,880
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002267171,2.357930162,0x00000010,272,251,21,209256,108,209148,769.3235294117648,0.4302788844621514,3.6035451889038086,0.43027888446215123,769.3235294117649,984,523,984,523,0.23756906077348067,1086,882
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.000014089,2.357944251,0x00000018,273,251,22,209516,108,209408,767.4578754578755,0.4302788844621514,3.6082003116607666,0.43027888446215123,767.4578754578756,985,524,985,524,0.23805147058823528,1088,882
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005654,2.357949905,0x00000010,273,252,21,209516,108,209408,767.4578754578755,0.42857142857142855,3.611802816390991,0.4285714285714284,767.4578754578756,986,525,986,525,0.23805147058823528,1088,884
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003727,2.357953632,0x00000010,273,253,20,209516,108,209408,767.4578754578755,0.4268774703557312,3.6152095794677734,0.42687747035573104,767.4578754578756,987,526,987,526,0.23805147058823528,1088,886
203.221.42.137,10.128.0.4,6,49,1,23308,80,52,2.202897710,2.202897710,0x00000002,1,1,0,0,52,-52,0.0,52.0,3.480801582336426,52.0,0.0,988,2,988,2,0.23805147058823528,1088,888
10.128.0.4,203.221.42.137,6,64,0,80,23308,0,0.000014397,2.202912107,0x00000012,2,1,1,0,52,-52,0.0,52.0,3.485468864440918,52.0,0.0,989,3,989,3,0.23761467889908258,1090,888
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.002318363,2.360271995,0x00000018,274,253,21,209576,108,209468,764.8759124087592,0.4268774703557312,3.627033233642578,0.42687747035573104,764.8759124087592,990,527,990,527,0.23809523809523808,1092,888
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002491387,2.362763382,0x00000018,275,253,22,209836,108,209728,763.04,0.4268774703557312,3.6306018829345703,0.42687747035573104,763.04,991,528,991,528,0.23857404021937842,1094,888
10.128.0.4,203.221.42.137,6,64,0,80,23169,0,1.008061391,1.291288392,0x00000012,3,2,1,0,103,-103,0.0,51.5,2.3474838733673096,51.5,0.0,992,5,992,5,0.23813868613138686,1096,888
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000453721,2.363217103,0x00000010,275,254,21,209836,108,209728,763.04,0.4251968503937008,3.6390154361724854,0.42519685039370064,763.04,993,529,993,529,0.23813868613138686,1096,890
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000008393,2.363225496,0x00000010,275,255,20,209836,108,209728,763.04,0.4235294117647059,3.642587900161743,0.4235294117647057,763.04,994,530,994,530,0.23813868613138686,1096,892
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000933426,2.364158922,0x00000018,276,255,21,209896,108,209788,760.4927536231884,0.4235294117647059,3.646000623703003,0.4235294117647057,760.4927536231884,995,531,995,531,0.23861566484517305,1098,892
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002186629,2.366345551,0x00000018,277,255,22,210156,108,210048,758.6859205776174,0.4235294117647059,3.649631977081299,0.4235294117647057,758.6859205776174,996,532,996,532,0.2390909090909091,1100,892
10.128.0.4,203.221.42.137,6,64,0,80,23173,0,1.032526786,1.032554522,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.9874238967895508,51.0,0.0,997,3,997,3,0.23865698729582577,1102,892
10.128.0.4,203.221.42.137,6,64,0,80,23154,0,2.019976988,2.019976988,0x00000012,2,0,2,0,0,0,0.0,0,3.333880662918091,0,0.0,998,2,998,2,0.23822463768115942,1104,892
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002849701,2.369195252,0x00000010,277,256,21,210156,108,210048,758.6859205776174,0.421875,3.661647319793701,0.42187499999999983,758.6859205776174,999,533,999,533,0.23822463768115942,1104,894
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000011803,2.369207055,0x00000018,278,256,22,210216,108,210108,756.1726618705036,0.421875,3.6651105880737305,0.42187499999999983,756.1726618705036,1000,534,1000,534,0.23869801084990958,1106,894
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000006241,2.369213296,0x00000010,278,257,21,210216,108,210108,756.1726618705036,0.42023346303501946,3.669886827468872,0.4202334630350193,756.1726618705036,1001,535,1001,535,0.23869801084990958,1106,896
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000002986,2.369216282,0x00000010,278,258,20,210216,108,210108,756.1726618705036,0.4186046511627907,3.6734871864318848,0.41860465116279055,756.1726618705036,1002,536,1002,536,0.23869801084990958,1106,898
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.000546243,2.369762525,0x00000018,279,258,21,210476,108,210368,754.3942652329749,0.4186046511627907,3.6770386695861816,0.41860465116279055,754.3942652329749,1003,537,1003,537,0.23916967509025272,1108,898
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001221502,2.370984027,0x00000018,280,258,22,210536,108,210428,751.9142857142857,0.4186046511627907,3.680565595626831,0.41860465116279055,751.9142857142857,1004,538,1004,538,0.23963963963963963,1110,898
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002872494,2.373856521,0x00000010,280,259,21,210536,108,210428,751.9142857142857,0.416988416988417,3.6853182315826416,0.4169884169884168,751.9142857142857,1005,539,1005,539,0.23963963963963963,1110,900
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.000014855,2.373871376,0x00000018,281,259,22,210796,108,210688,750.1637010676156,0.416988416988417,3.6890056133270264,0.4169884169884168,750.1637010676156,1006,540,1006,540,0.24010791366906475,1112,900
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005761,2.373877137,0x00000010,281,260,21,210796,108,210688,750.1637010676156,0.4153846153846154,3.692523717880249,0.41538461538461524,750.1637010676156,1007,541,1007,541,0.24010791366906475,1112,902
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000004576,2.373881713,0x00000010,281,261,20,210796,108,210688,750.1637010676156,0.41379310344827586,3.6959638595581055,0.4137931034482757,750.1637010676156,1008,542,1008,542,0.24010791366906475,1112,904
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003042,2.373884755,0x00000010,281,262,19,210796,108,210688,750.1637010676156,0.4122137404580153,3.7006232738494873,0.4122137404580151,750.1637010676156,1009,543,1009,543,0.24010791366906475,1112,906
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001749725,2.375634480,0x00000018,282,262,20,210856,108,210748,747.7163120567376,0.4122137404580153,3.704103946685791,0.4122137404580151,747.7163120567376,1010,544,1010,544,0.24057450628366248,1114,906
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.002349704,2.377984184,0x00000018,283,262,21,211188,108,211080,746.2473498233215,0.4122137404580153,3.707561492919922,0.4122137404580151,746.2473498233215,1011,545,1011,545,0.2410394265232975,1116,906
203.221.42.137,10.128.0.4,6,49,1,23231,80,50,1.039068549,1.039068549,0x00000002,1,1,0,0,50,-50,0.0,50.0,2.0369746685028076,50.0,0.0,1012,2,1012,2,0.2410394265232975,1116,908
10.128.0.4,203.221.42.137,6,64,0,80,23231,0,0.000013675,1.039082224,0x00000012,2,1,1,0,50,-50,0.0,50.0,2.0415592193603516,50.0,0.0,1013,3,1013,3,0.240608228980322,1118,908
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001441073,2.379425257,0x00000018,284,262,22,211248,108,211140,743.830985915493,0.4122137404580153,3.719205617904663,0.4122137404580151,743.830985915493,1014,546,1014,546,0.24107142857142858,1120,908
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.002131895,2.381557152,0x00000018,285,262,23,211580,108,211472,742.3859649122807,0.4122137404580153,3.722679615020752,0.4122137404580151,742.3859649122807,1015,547,1015,547,0.2415329768270945,1122,908
10.128.0.4,203.221.42.137,6,64,0,80,23340,0,1.005633225,1.005656475,0x00000012,2,1,1,0,51,-51,0.0,51.0,2.0092670917510986,51.0,0.0,1016,3,1016,3,0.2411032028469751,1124,908
203.221.42.137,10.128.0.4,6,49,1,23206,80,50,1.344617882,2.472734290,0x00000002,3,3,0,0,151,-151,0.0,50.333333333333336,3.876610279083252,50.333333333333336,0.0,1017,6,1017,6,0.2411032028469751,1124,910
10.128.0.4,203.221.42.137,6,64,0,80,23206,0,0.000015835,2.472750125,0x00000012,4,3,1,0,151,-151,0.0,50.333333333333336,3.880098819732666,50.333333333333336,0.0,1018,7,1018,7,0.24067495559502664,1126,910
203.221.42.137,10.128.0.4,6,49,1,23171,80,50,1.231319304,1.231319304,0x00000002,1,1,0,0,50,-50,0.0,50.0,2.345734119415283,50.0,0.0,1019,2,1019,2,0.24067495559502664,1126,912
10.128.0.4,203.221.42.137,6,64,0,80,23171,0,0.000022150,1.231341454,0x00000012,2,1,1,0,50,-50,0.0,50.0,2.3492207527160645,50.0,0.0,1020,3,1020,3,0.2402482269503546,1128,912
203.221.42.137,10.128.0.4,6,49,1,23208,80,52,0.623384359,2.607401573,0x00000002,2,3,-1,0,153,-153,0.0,51.0,3.9619879722595215,51.0,0.0,1021,5,1021,5,0.2402482269503546,1128,914
10.128.0.4,203.221.42.137,6,64,0,80,23208,0,0.000027241,2.607428814,0x00000012,3,3,0,0,153,-153,0.0,51.0,3.965538263320923,51.0,0.0,1022,6,1022,6,0.2398230088495575,1130,914
10.128.0.4,203.221.42.137,6,64,0,80,23323,0,2.015994453,2.015994453,0x00000012,2,0,2,0,0,0,0.0,0,3.391747236251831,0,0.0,1023,2,1023,2,0.2393992932862191,1132,914
203.221.42.137,10.128.0.4,6,49,1,23192,80,52,1.057649795,2.032350058,0x00000002,2,3,-1,0,154,-154,0.0,51.333333333333336,3.402275323867798,51.333333333333336,0.0,1024,5,1024,5,0.2393992932862191,1132,916
10.128.0.4,203.221.42.137,6,64,0,80,23192,0,0.000019864,2.032369922,0x00000012,3,3,0,0,154,-154,0.0,51.333333333333336,3.4069156646728516,51.333333333333336,0.0,1025,6,1025,6,0.23897707231040563,1134,916
203.221.42.137,10.128.0.4,6,49,1,23347,80,52,0.109531674,0.109556105,0x00000002,1,2,-1,0,104,-104,0.0,52.0,0.22669243812561035,52.0,0.0,1026,3,1026,3,0.23897707231040563,1134,918
10.128.0.4,203.221.42.137,6,64,0,80,23347,0,0.000038763,0.109594868,0x00000012,2,2,0,0,104,-104,0.0,52.0,0.2301788330078125,52.0,0.0,1027,4,1027,4,0.238556338028169,1136,918
10.128.0.4,203.221.42.137,6,64,0,80,23138,0,1.027811348,1.027848082,0x00000012,2,1,1,0,51,-51,0.0,51.0,2.032869815826416,51.0,0.0,1028,3,1028,3,0.23813708260105448,1138,918
203.221.42.137,10.128.0.4,6,49,1,23348,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009703636169433594,51.0,0,1029,1,1029,1,0.23813708260105448,1138,920
10.128.0.4,203.221.42.137,6,64,0,80,23348,0,0.000049935,0.000049935,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.0054242610931396484,51.0,0.0,1030,2,1030,2,0.23771929824561402,1140,920
203.221.42.137,10.128.0.4,6,49,1,23128,80,52,1.108925876,1.108950209,0x00000002,1,2,-1,0,102,-102,0.0,51.0,2.0980310440063477,51.0,0.0,1031,3,1031,3,0.23771929824561402,1140,922
10.128.0.4,203.221.42.137,6,64,0,80,23128,0,0.000021945,1.108972154,0x00000012,2,2,0,0,102,-102,0.0,51.0,2.101478338241577,51.0,0.0,1032,4,1032,4,0.2373029772329247,1142,922
203.221.42.137,10.128.0.4,6,49,1,23191,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009684562683105469,51.0,0,1033,1,1033,1,0.2373029772329247,1142,924
10.128.0.4,203.221.42.137,6,64,0,80,23191,0,0.000035115,0.000035115,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.005678892135620117,51.0,0.0,1034,2,1034,2,0.2368881118881119,1144,924
10.128.0.4,203.221.42.137,6,64,0,80,23254,0,2.016013547,2.016013547,0x00000012,2,0,2,0,0,0,0.0,0,3.286835193634033,0,0.0,1035,2,1035,2,0.23647469458987783,1146,924
203.221.42.137,10.128.0.4,6,49,1,23151,80,50,1.255445678,2.278191061,0x00000002,2,2,0,0,100,-100,0.0,50.0,3.590723752975464,50.0,0.0,1036,4,1036,4,0.23647469458987783,1146,926
10.128.0.4,203.221.42.137,6,64,0,80,23151,0,0.000031350,2.278222411,0x00000012,3,2,1,0,100,-100,0.0,50.0,3.59423565864563,50.0,0.0,1037,5,1037,5,0.23606271777003485,1148,926
203.221.42.137,10.128.0.4,6,49,1,23349,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0009205341339111328,50.0,0,1038,1,1038,1,0.23606271777003485,1148,928
10.128.0.4,203.221.42.137,6,64,0,80,23349,0,0.000026208,0.000026208,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.004367351531982422,50.0,0.0,1039,2,1039,2,0.23565217391304347,1150,928
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.133192966,2.514750118,0x00000010,285,263,22,211580,108,211472,742.3859649122807,0.41064638783269963,3.8191261291503906,0.41064638783269947,742.3859649122807,1040,548,1040,548,0.23565217391304347,1150,930
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000021469,2.514771587,0x00000018,286,263,23,214396,108,214288,749.6363636363636,0.41064638783269963,3.8241360187530518,0.41064638783269947,749.6363636363636,1041,549,1041,549,0.2361111111111111,1152,930
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000007345,2.514778932,0x00000010,286,264,22,214396,108,214288,749.6363636363636,0.4090909090909091,3.827749013900757,0.40909090909090895,749.6363636363636,1042,550,1042,550,0.2361111111111111,1152,932
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003412,2.514782344,0x00000010,286,265,21,214396,108,214288,749.6363636363636,0.4075471698113208,3.831173896789551,0.4075471698113206,749.6363636363636,1043,551,1043,551,0.2361111111111111,1152,934
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000004380,2.514786724,0x00000018,287,265,22,217212,108,217104,756.8362369337979,0.4075471698113208,3.8363568782806396,0.4075471698113206,756.8362369337979,1044,552,1044,552,0.2365684575389948,1154,934
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003247,2.514789971,0x00000010,287,266,21,217212,108,217104,756.8362369337979,0.40601503759398494,3.840059995651245,0.40601503759398483,756.8362369337979,1045,553,1045,553,0.2365684575389948,1154,936
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000002914,2.514792885,0x00000010,287,267,20,217212,108,217104,756.8362369337979,0.4044943820224719,3.8434619903564453,0.4044943820224718,756.8362369337979,1046,554,1046,554,0.2365684575389948,1154,938
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000050859,2.514843744,0x00000018,288,267,21,220028,108,219920,763.9861111111111,0.4044943820224719,3.8482601642608643,0.4044943820224718,763.9861111111111,1047,555,1047,555,0.2370242214532872,1156,938
10.128.0.4,203.221.42.137,6,64,0,22,60965,1408,0.002501231,2.517344975,0x00000010,289,267,22,221436,108,221328,766.2145328719723,0.4044943820224719,3.8518805503845215,0.4044943820224718,766.2145328719723,1048,556,1048,556,0.23661485319516407,1158,938
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002038068,2.519383043,0x00000010,289,268,21,221436,108,221328,766.2145328719723,0.40298507462686567,3.85671067237854,0.40298507462686556,766.2145328719723,1049,557,1049,557,0.23661485319516407,1158,940
10.128.0.4,203.221.42.137,6,64,0,22,60965,1408,0.000016424,2.519399467,0x00000010,290,268,22,222844,108,222736,768.4275862068965,0.40298507462686567,3.8603413105010986,0.40298507462686556,768.4275862068965,1050,558,1050,558,0.23620689655172414,1160,940
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005380,2.519404847,0x00000010,290,269,21,222844,108,222736,768.4275862068965,0.40148698884758366,3.8639235496520996,0.40148698884758355,768.4275862068965,1051,559,1051,559,0.23620689655172414,1160,942
10.128.0.4,203.221.42.137,6,64,0,22,60965,2020,0.000003397,2.519408244,0x00000018,291,269,22,224864,108,224756,772.7285223367697,0.40148698884758366,3.868741989135742,0.40148698884758355,772.7285223367697,1052,560,1052,560,0.23666092943201378,1162,942
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000002852,2.519411096,0x00000010,291,270,21,224864,108,224756,772.7285223367697,0.4,3.8724148273468018,0.3999999999999999,772.7285223367697,1053,561,1053,561,0.23666092943201378,1162,944
203.221.42.137,10.128.0.4,6,49,1,23256,80,50,0.476154209,0.476187574,0x00000002,1,2,-1,0,102,-102,0.0,51.0,1.0155246257781982,51.0,0.0,1054,3,1054,3,0.23666092943201378,1162,946
10.128.0.4,203.221.42.137,6,64,0,80,23256,0,0.000015694,0.476203268,0x00000012,2,2,0,0,102,-102,0.0,51.0,1.0189437866210938,51.0,0.0,1055,4,1055,4,0.23625429553264604,1164,946
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.006254346,2.525665442,0x00000010,291,271,20,224864,108,224756,772.7285223367697,0.3985239852398524,3.8840324878692627,0.3985239852398523,772.7285223367697,1056,562,1056,562,0.23625429553264604,1164,948
10.128.0.4,203.221.42.137,6,64,0,22,60965,784,0.000007635,2.525673077,0x00000018,292,271,21,225648,108,225540,772.7671232876712,0.3985239852398524,3.8875863552093506,0.3985239852398523,772.7671232876712,1057,563,1057,563,0.2367066895368782,1166,948
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003700,2.525676777,0x00000010,292,272,20,225648,108,225540,772.7671232876712,0.39705882352941174,3.891160011291504,0.3970588235294117,772.7671232876712,1058,564,1058,564,0.2367066895368782,1166,950
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000002395,2.525679172,0x00000010,292,273,19,225648,108,225540,772.7671232876712,0.3956043956043956,3.8956868648529053,0.3956043956043955,772.7671232876712,1059,565,1059,565,0.2367066895368782,1166,952
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003737,2.525682909,0x00000010,292,274,18,225648,108,225540,772.7671232876712,0.39416058394160586,3.8993005752563477,0.39416058394160575,772.7671232876712,1060,566,1060,566,0.2367066895368782,1166,954
10.128.0.4,203.221.42.137,6,64,0,22,60965,332,0.001092960,2.526775869,0x00000018,293,274,19,225980,108,225872,771.2627986348123,0.39416058394160586,3.9027719497680664,0.39416058394160575,771.2627986348123,1061,567,1061,567,0.23715753424657535,1168,954
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001324151,2.528100020,0x00000018,294,274,20,226040,108,225932,768.843537414966,0.39416058394160586,3.906392812728882,0.39416058394160575,768.843537414966,1062,568,1062,568,0.2376068376068376,1170,954
10.128.0.4,203.221.42.137,6,64,0,22,60965,324,0.001812309,2.529912329,0x00000018,295,274,21,226364,108,226256,767.335593220339,0.39416058394160586,3.9111263751983643,0.39416058394160575,767.335593220339,1063,569,1063,569,0.2380546075085324,1172,954
